,business_id,name,stars,review_count,attributes,categories,hours,LocationKey,X1
17030,nbMWp-OTNymFSRMaUWlc1A,Zebuu,5.0,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Shopping, Home Services, Arts & Entertainment, Art Galleries, Home & Garden, Interior Design, Home Decor",,17031,17030.0
17034,1qNI339dTdBWsC-ta56Mzg,Lindaly Nails,4.5,3,{'ByAppointmentOnly': 'False'},"Hair Removal, Nail Salons, Skin Care, Beauty & Spas","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}",17035,17034.0
17039,qqDAjfveBYw31ilbp3KhkQ,Matisse Hair,2.5,8,{'RestaurantsPriceRange2': '3'},"Nail Salons, Hair Salons, Hair Removal, Beauty & Spas, Day Spas, Blow Dry/Out Services, Eyelash Service","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-19:0'}",17040,17039.0
17057,67vd1PL_uqlDAC78NgXqOA,W Lifestyle Hair Salon,4.0,30,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False'}","Beauty & Spas, Hair Salons","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-18:0'}",17058,17057.0
17059,btFVG35DPDaG13U-5k3i0g,Valletta Medical & Wellness Spa,3.0,5,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'""}","Eyelash Service, Hair Removal, Waxing, Laser Hair Removal, Beauty & Spas","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",17060,17059.0
17067,qINl-jkMTdUCb4PLCv5LYg,VIP 1 Hair Salon,2.5,6,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Hair Salons",,17068,17067.0
17074,JJLxgvTGuNiKl2TnDcHmPA,Michelle Le Nails,4.0,4,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Beauty & Spas, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",17075,17074.0
17078,KJ5YaVt6GUM5vLrhE8tghQ,Black Line Studio,3.0,34,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Doctors, Tattoo Removal, Health & Medical, Piercing, Jewelry, Arts & Entertainment, Beauty & Spas, Tattoo, Art Galleries, Shopping","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-17:0'}",17079,17078.0
17081,j9BZuqgGYb5PfA2ll_rc1Q,Nuvo Nails,3.0,16,"{'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Eyebrow Services, Waxing, Hair Removal, Beauty & Spas, Skin Care, Nail Salons, Threading Services","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",17082,17081.0
17085,bysUX0wDuWBHUBr29HHZuw,Bamboo Garden Health Centre,3.5,41,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Massage","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",17086,17085.0
17087,Lh6ptJ5WItAUrpPWv082ow,Blue Ocean Nails and Spa,1.5,10,"{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Beauty & Spas, Nail Salons","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}",17088,17087.0
17090,wpeRTLqXVnaUpoe4SuA8Tw,Runnymede Barber Shop,2.0,6,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons, Barbers","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '8:0-17:30'}",17091,17090.0
17095,w6PNMZYjOlDbZ_8nPa0aZQ,Doll Bar Hair Extension Bar,1.0,3,"{'RestaurantsPriceRange2': '4', 'GoodForKids': 'False', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas",,17096,17095.0
17096,kV3YEmNleZcodVkadVGMxg,Lily Hair Salon,3.5,5,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Hair Salons, Blow Dry/Out Services, Barbers, Beauty & Spas","{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30', 'Sunday': '9:30-19:30'}",17097,17096.0
17112,2cis-XlGhlG0Vzlx5je-4A,Good Gosh Beauty,5.0,4,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '4'}","Beauty & Spas, Tattoo, Permanent Makeup, Eyelash Service, Makeup Artists","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0'}",17113,17112.0
17136,CBAKNheAE2VKwRlXViDqWA,Ak Aesthetics,5.0,3,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False'}","Skin Care, Day Spas, Hair Salons, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",17137,17136.0
17142,uefyQpfULfkK4_sDzoxUlA,The Kandi Apple Shoppe,2.5,3,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Beauty & Spas","{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-17:0'}",17143,17142.0
17143,2Q_MYMc2hLeKQA7ZC8BQzA,The Outer Layer,3.5,19,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}","Gift Shops, Skin Care, Cards & Stationery, Flowers & Gifts, Beauty & Spas, Event Planning & Services, Arts & Crafts, Shopping","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-18:0'}",17144,17143.0
17152,DInVlA6MRhJvQ2B7CFcbbQ,Balance Integrated Healthcare,4.5,10,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Chiropractors, Beauty & Spas, Acupuncture, Massage, Health & Medical","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-17:0'}",17153,17152.0
17158,q-uYBZKEXE6X8isRS_69hg,Wiesia Salon and Spa,3.0,4,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons, Day Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '8:0-18:0'}",17159,17158.0
17162,IgiC9kp6OjWclUMYu-dyiQ,In Style Professional Hair & Spa,2.5,3,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Tattoo, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}",17163,17162.0
17164,p2i_ZU48IhgNgCjnM08DQg,Vescada Salon,3.5,13,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'perms': True, 'coloring': True, 'extensions': True, 'curly': True, 'kids': True}"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True'}","Beauty & Spas, Hair Salons, Permanent Makeup","{'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-17:0'}",17165,17164.0
17166,qNS8nJ7Etfu4LMQcJNG24w,Tattoo People,4.5,29,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Piercing, Tattoo, Beauty & Spas","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-17:0'}",17167,17166.0
17171,Dad41J3b3Bni5QS743GIcg,Vice Versa Tanning,5.0,4,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Tanning, Beauty & Spas, Tanning Beds","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '11:0-18:0', 'Sunday': '12:0-16:0'}",17172,17171.0
17189,EjqF2XztqwVL0ysbCbuZYA,D Square Salon,4.5,37,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'HairSpecializesIn': ""{'perms': False, 'coloring': False, 'extensions': False, 'curly': False, 'kids': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False'}","Hair Salons, Hair Extensions, Barbers, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '9:30-15:0', 'Wednesday': '10:0-19:0', 'Thursday': '9:30-19:0', 'Friday': '9:30-19:0', 'Saturday': '9:0-17:0', 'Sunday': '13:0-18:0'}",17190,17189.0
17214,F45OeX5wBCmhyyTwGmyWMA,Rainbow Hair Salon,3.5,10,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'GoodForKids': 'False'}","Hair Salons, Beauty & Spas",,17215,17214.0
17218,9ddDHdNU2PRTl_1LbkQM5g,Deciem The Abnormal Beauty,4.5,5,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BikeParking': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'False'}","Shopping, Skin Care, Cosmetics & Beauty Supply, Beauty & Spas","{'Monday': '12:0-18:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}",17219,17218.0
17226,JG8jaWVwDWWTI9e2xNuCfA,MYNC Lash Lounge and Brow Bar,4.0,41,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Makeup Artists, Beauty & Spas, Eyelash Service","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",17227,17226.0
17227,ASMcC0TtfO9cRW3R2d0mYQ,Lily of the Valley,5.0,4,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Hair Salons, Hair Removal, Nail Salons, Beauty & Spas",,17228,17227.0
17232,ImIYQbWPsvLVSS0GyVz0og,T1 Rehabilitation & Wellness Center,4.0,22,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'True'}","Medical Spas, Chiropractors, Health & Medical, Beauty & Spas, Massage, Acupuncture, Physical Therapy","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",17233,17232.0
17236,PeAX3zj1D9J86RwvrLoiZw,Ihenna Salon and Spa,1.0,6,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '1'}",Beauty & Spas,,17237,17236.0
17256,zDPF7vf3DMI-fJm0L4Idmw,Crazy Cuts,3.0,4,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Hair Salons, Beauty & Spas, Shopping, Piercing, Cosmetics & Beauty Supply","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0', 'Sunday': '10:0-16:0'}",17257,17256.0
17271,I4kAXwZU_BdIyCQPB6dScQ,Trade Secrets - One York,3.5,3,"{'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'True'}","Blow Dry/Out Services, Nail Salons, Hair Salons, Beauty & Spas, Cosmetics & Beauty Supply, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '11:0-17:0'}",17272,17271.0
17273,5hzgJX2gvqxpfUFS78-uJQ,EC Hair Form,3.0,5,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'HairSpecializesIn': ""{'perms': False, 'coloring': True, 'extensions': False, 'curly': False, 'kids': True}"", 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'AcceptsInsurance': 'False', 'GoodForKids': 'True', 'BikeParking': 'True'}","Hair Salons, Blow Dry/Out Services, Eyebrow Services, Beauty & Spas, Massage, Nail Salons","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '8:30-21:0', 'Sunday': '11:0-18:0'}",17274,17273.0
17279,6DXUQ_zGif2YXYKx9thKvQ,Hiscott Beauty & Theatrical Supplies,3.0,5,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False'}","Cosmetics & Beauty Supply, Shopping, Beauty & Spas",,17280,17279.0
17282,ZqiiLwzPLXSbZJDXFQEceQ,Nails On Yonge,4.0,105,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'""}","Nail Salons, Beauty & Spas, Massage, Hair Removal","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",17283,17282.0
17299,JI43hSF4G-MIAp1pq0G0GA,Organic Nail Bar,3.0,54,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","Waxing, Beauty & Spas, Hair Removal, Nail Salons","{'Monday': '11:0-17:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '11:0-17:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",17300,17299.0
17305,XzDQx9TaXKdKIN471Pb2bA,Natalie Nails,4.0,5,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Hair Removal, Waxing, Beauty & Spas, Nail Salons","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",17306,17305.0
17315,spXCMnqBJLn9CjPMO6YSfw,The Faculty Club,3.0,8,"{'WiFi': ""u'free'""}","Event Planning & Services, Venues & Event Spaces, Social Clubs, Arts & Entertainment",,17316,17315.0
17339,aCIAjKfmp3AnqobMlmzfww,WAXON Laser + Waxbar,3.5,54,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Hair Removal, Beauty & Spas, Waxing, Laser Hair Removal, Eyebrow Services","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:30-17:0', 'Sunday': '9:30-15:0'}",17340,17339.0
17345,ZNxLhYFJ04UApT4HF45kzw,Magicuts,2.5,3,,"Beauty & Spas, Hair Salons","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}",17346,17345.0
17354,Yu5CUleII8X0lSFeZI1H_Q,Acupuncture & Massage Healing Centre,5.0,5,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Massage, Health & Medical, Acupuncture, Beauty & Spas","{'Monday': '10:30-18:30', 'Tuesday': '10:30-18:30', 'Wednesday': '10:30-18:30', 'Thursday': '10:30-18:30', 'Friday': '10:30-18:30', 'Saturday': '10:30-16:0'}",17355,17354.0
17369,ndp5wZxcFVq8QAMbOTc5QA,Young People's Theatre,4.0,8,{'GoodForKids': 'True'},"Performing Arts, Arts & Entertainment, Cinema","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",17370,17369.0
17420,GZHJQ485MNCoFIXrfcfAPQ,On Top Design Nail,1.0,3,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Nail Salons, Beauty & Spas, Hair Removal, Skin Care",,17421,17420.0
17424,7FexCr9BiQ7CU47rC2EVCg,Arcana Salon,4.5,5,"{'BikeParking': 'True', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'perms': False, 'coloring': False, 'extensions': False, 'curly': False, 'kids': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas","{'Tuesday': '12:0-20:0', 'Wednesday': '10:0-18:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",17425,17424.0
17426,sxIamCTWUY2NEG8fRmT_Dg,Nabi Spa,4.0,6,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Day Spas, Skin Care, Beauty & Spas, Massage, Hair Removal, Nail Salons, Waxing","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-18:0'}",17427,17426.0
17430,uwwBCkX1c_CjChP95Q6DSQ,Demo Soap,5.0,6,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1'}","Beauty & Spas, Shopping, Cosmetics & Beauty Supply","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}",17431,17430.0
17433,6yZiQ9JcdxwvXMf35Qi-4w,Arts Market,4.5,3,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1'}","Arts & Entertainment, Home Decor, Home & Garden, Arts & Crafts, Event Planning & Services, Flowers & Gifts, Cards & Stationery, Gift Shops, Shopping, Art Galleries","{'Monday': '0:0-0:0', 'Tuesday': '12:0-17:0', 'Wednesday': '12:0-18:0', 'Thursday': '12:0-18:0', 'Friday': '12:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",17434,17433.0
17444,OGpswF-EQERaEbE1S5-Uqw,Kiehl's Since 1851,4.0,8,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}","Shopping, Beauty & Spas, Cosmetics & Beauty Supply, Skin Care",,17445,17444.0
